,Age,Years Worked,Commercial,Shareholder,Has App,Owns Car,Owns House,Wages Paid,Last Payment,Investment Risk,Total Asset Code,Potential Asset Code,Financial Producs,Fund Purchases,Insurance Purchases,Gold Purchases,Has Loan,Total Loans,Overdue Loans,Overdue Days,Has Credit Cards,Credit Use,Debit Cards,Credit Cards,Debit ,Credit,Debit Card Level,F,M,Bachelors,Doctorate,Masters,Post-secondary,Upper Secondary,Divorced,Married,Never Married,Separated,Widowed,Flag
156,49,20,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2,-1,33,0,0,1,0,1,0,0,0,0,1,0,0,0,0
157,42,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,124,0,0,1,0,1,0,0,0,0,1,0,0,0,0
158,48,20,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,3348,0,0,1,0,1,0,0,0,0,1,0,0,0,0
159,37,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,2201,0,0,1,0,1,0,0,0,0,1,0,0,0,0
160,34,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,393,0,0,1,0,1,0,0,0,0,1,0,0,0,1
161,29,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,2,-1,476,0,0,1,0,1,0,0,0,0,1,0,0,0,0
162,36,2,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,3560,0,0,1,0,1,0,0,0,0,1,0,0,0,0
163,25,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,0,1,-1,1012,0,0,1,0,1,0,0,0,0,1,0,0,0,0
164,30,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,1,-1,1025,0,0,1,0,1,0,0,0,0,1,0,0,0,0
165,22,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,0,2,-1,766,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,30,1,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,706,0,0,1,0,1,0,0,0,0,1,0,0,0,0
167,23,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,2,-1,1266,0,0,1,0,1,0,0,0,0,1,0,0,0,0
168,36,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,193,0,0,1,0,1,0,0,0,0,1,0,0,0,1
169,38,1,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,4474,0,0,1,0,1,0,0,0,0,1,0,0,0,0
170,32,2,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,2,-1,3955,0,0,1,0,1,0,0,0,0,1,0,0,0,0
171,48,7,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,2,-1,788,0,0,1,0,1,0,0,0,0,1,0,0,0,0
172,28,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,163,0,0,1,0,1,0,0,0,0,1,0,0,0,0
173,27,3,0,1,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,2,-1,786,0,0,1,0,1,0,0,0,0,1,0,0,0,0
174,22,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,543,0,0,1,0,1,0,0,0,0,1,0,0,0,0
175,41,4,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,3529,0,0,1,0,1,0,0,0,0,1,0,0,0,0
176,29,13,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,1155,0,0,1,0,1,0,0,0,0,1,0,0,0,1
177,28,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,920,0,0,1,0,1,0,0,0,0,1,0,0,0,1
178,24,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,2,-1,385,0,0,1,0,1,0,0,0,0,1,0,0,0,0
179,26,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,4,0,1,-1,927,0,0,1,0,1,0,0,0,0,1,0,0,0,0
180,25,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,431,0,0,1,0,1,0,0,0,0,1,0,0,0,0
181,27,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,669,0,0,1,0,1,0,0,0,0,1,0,0,0,0
182,31,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,902,0,0,1,0,1,0,0,0,0,1,0,0,0,0
183,42,5,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,-1,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0
184,27,0,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,919,0,0,1,0,1,0,0,0,0,1,0,0,0,0
185,24,1,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,349,0,0,1,0,1,0,0,0,0,1,0,0,0,1
186,23,5,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,219,0,0,1,0,1,0,0,0,0,1,0,0,0,0
187,54,34,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,188,0,0,1,0,1,0,0,0,0,1,0,0,0,0
188,48,20,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,3437,0,0,1,0,1,0,0,0,0,1,0,0,0,0
189,34,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,3103,0,0,1,0,1,0,0,0,0,1,0,0,0,0
190,36,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2,-1,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0
191,28,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1049,0,0,1,0,1,0,0,0,0,1,0,0,0,0
192,27,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,1147,0,0,1,0,1,0,0,0,0,1,0,0,0,0
193,34,1,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,584,0,0,1,0,1,0,0,0,0,1,0,0,0,0
194,33,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,1,3,0,1,-1,952,0,0,1,0,1,0,0,0,0,1,0,0,0,1
195,43,10,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,2,-1,347,0,0,1,0,1,0,0,0,0,1,0,0,0,0
196,44,1,0,1,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,920,0,0,1,0,1,0,0,0,0,1,0,0,0,0
197,57,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,609,0,0,1,0,1,0,0,0,0,1,0,0,0,0
198,34,0,0,0,1,1,0,0,-1,0,3,-1,0,0,0,0,0,0,0,0,1,5,0,2,-1,2128,0,0,1,0,1,0,0,0,0,1,0,0,0,0
199,24,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,1245,0,0,1,0,1,0,0,0,0,1,0,0,0,0
200,33,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,2481,0,0,1,0,1,0,0,0,0,1,0,0,0,1
201,24,1,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,175,0,0,1,0,1,0,0,0,0,1,0,0,0,0
202,22,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,324,0,0,1,0,1,0,0,0,0,1,0,0,0,0
203,35,2,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,1671,0,0,1,0,1,0,0,0,0,1,0,0,0,0
204,39,7,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,544,0,0,1,0,1,0,0,0,0,1,0,0,0,1
205,36,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,654,0,0,1,0,1,0,0,0,0,1,0,0,0,1
206,22,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,2,-1,679,0,0,1,0,1,0,0,0,0,1,0,0,0,0
207,43,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,2,-1,307,0,0,1,0,1,0,0,0,0,1,0,0,0,1
208,30,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2,-1,150,0,0,1,0,1,0,0,0,0,1,0,0,0,0
209,27,4,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,-1,16,0,0,1,0,1,0,0,0,0,1,0,0,0,0
210,33,8,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,1,-1,898,0,0,1,0,1,0,0,0,0,1,0,0,0,1
211,32,0,0,0,1,1,0,0,934,0,-1,3,0,0,0,0,1,3,0,0,1,3,1,1,943,4291,20,0,1,0,1,0,0,0,0,1,0,0,0,0
212,35,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,1613,0,0,1,0,1,0,0,0,0,1,0,0,0,0
213,36,2,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,1145,0,0,1,0,1,0,0,0,0,1,0,0,0,0
214,24,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,151,0,0,1,0,1,0,0,0,0,1,0,0,0,0
215,21,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,0,2,-1,261,0,0,1,0,1,0,0,0,0,1,0,0,0,0
216,29,6,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,665,0,0,1,0,1,0,0,0,0,1,0,0,0,1
217,21,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,156,0,0,1,0,1,0,0,0,0,1,0,0,0,0
218,59,1,0,1,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,3,0,2,-1,772,0,0,1,0,1,0,0,0,0,1,0,0,0,1
219,31,6,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,0,1,-1,79,0,0,1,0,1,0,0,0,0,1,0,0,0,0
220,26,4,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,708,0,0,1,0,1,0,0,0,0,1,0,0,0,0
221,27,3,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,3,-1,803,0,0,1,0,1,0,0,0,0,1,0,0,0,0
222,31,8,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,158,0,0,1,0,1,0,0,0,0,1,0,0,0,1
223,25,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
224,23,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,975,0,0,1,0,1,0,0,0,0,1,0,0,0,0
225,34,9,0,1,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,0,1,-1,2240,0,0,1,0,1,0,0,0,0,1,0,0,0,0
226,52,5,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,12,0,0,1,0,1,0,0,0,0,1,0,0,0,0
227,26,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,3,-1,1252,0,0,1,0,1,0,0,0,0,1,0,0,0,0
228,31,2,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,1312,0,0,1,0,1,0,0,0,0,1,0,0,0,0
229,27,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,284,0,0,1,0,1,0,0,0,0,1,0,0,0,0
230,31,6,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,5,-1,600,0,0,1,0,1,0,0,0,0,1,0,0,0,0
231,30,0,0,1,0,0,0,0,-1,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1418,0,0,1,0,1,0,0,0,0,1,0,0,0,0
232,28,2,0,0,0,1,0,0,-1,0,3,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,1158,0,0,1,0,1,0,0,0,0,1,0,0,0,0
233,25,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,285,0,0,1,0,1,0,0,0,0,1,0,0,0,0
234,29,0,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,3,-1,1326,0,0,1,0,1,0,0,0,0,1,0,0,0,0
235,23,2,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,1,-1,1281,0,0,1,0,1,0,0,0,0,1,0,0,0,1
236,34,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,2,-1,2649,0,0,1,0,1,0,0,0,0,1,0,0,0,0
237,31,4,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,2,-1,122,0,0,1,0,1,0,0,0,0,1,0,0,0,0
238,25,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,-1,17,0,0,1,0,1,0,0,0,0,1,0,0,0,0
239,26,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,2,-1,654,0,0,1,0,1,0,0,0,0,1,0,0,0,1
240,32,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,1139,0,0,1,0,1,0,0,0,0,1,0,0,0,1
241,22,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,1,3,0,2,-1,745,0,0,1,0,1,0,0,0,0,1,0,0,0,0
242,26,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,48,0,0,1,0,1,0,0,0,0,1,0,0,0,0
243,29,3,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,1117,0,0,1,0,1,0,0,0,0,1,0,0,0,0
244,28,0,0,1,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,1,-1,1409,0,0,1,0,1,0,0,0,0,1,0,0,0,1
245,24,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,576,0,0,1,0,1,0,0,0,0,1,0,0,0,0
246,21,2,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,3,-1,523,0,0,1,0,1,0,0,0,0,1,0,0,0,1
247,54,3,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,1,-1,1266,0,0,1,0,1,0,0,0,0,1,0,0,0,0
248,36,2,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,3,0,1,-1,1203,0,0,1,0,1,0,0,0,0,1,0,0,0,0
249,28,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,996,0,0,1,0,1,0,0,0,0,1,0,0,0,0
250,37,11,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,787,0,0,1,0,1,0,0,0,0,1,0,0,0,0
251,34,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,-1,1558,0,0,1,0,1,0,0,0,0,1,0,0,0,0
252,43,11,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,665,0,0,1,0,1,0,0,0,0,1,0,0,0,0
253,27,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,565,0,0,1,0,1,0,0,0,0,1,0,0,0,0
254,23,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,1,3,0,1,-1,906,0,0,1,0,1,0,0,0,0,1,0,0,0,0
255,24,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,1,-1,803,0,0,1,0,1,0,0,0,0,1,0,0,0,0
256,29,4,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,-1,264,0,0,1,0,1,0,0,0,0,1,0,0,0,0
257,27,1,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,832,0,0,1,0,1,0,0,0,0,1,0,0,0,0
258,58,15,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,1,-1,425,0,0,1,0,1,0,0,0,0,1,0,0,0,0
259,29,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,728,0,0,1,0,1,0,0,0,0,1,0,0,0,0
260,39,3,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,3072,0,0,1,0,1,0,0,0,0,1,0,0,0,0
261,21,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,558,0,0,1,0,1,0,0,0,0,1,0,0,0,0
262,21,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,1,3,0,2,-1,331,0,0,1,0,1,0,0,0,0,1,0,0,0,1
263,26,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,1210,0,0,1,0,1,0,0,0,0,1,0,0,0,1
264,23,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,860,0,0,1,0,1,0,0,0,0,1,0,0,0,0
265,39,18,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,383,0,0,1,0,1,0,0,0,0,1,0,0,0,0
266,31,0,0,1,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,1,-1,2028,0,0,1,0,1,0,0,0,0,1,0,0,0,0
267,20,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,2,-1,54,0,0,1,0,1,0,0,0,0,1,0,0,0,0
268,24,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,2,0,1,-1,1146,0,0,1,0,1,0,0,0,0,1,0,0,0,0
269,26,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,2,-1,1762,0,0,1,0,1,0,0,0,0,1,0,0,0,1
270,33,2,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,775,0,0,1,0,1,0,0,0,0,1,0,0,0,0
271,22,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,2,-1,381,0,0,1,0,1,0,0,0,0,1,0,0,0,0
272,36,0,0,1,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,1529,0,0,1,0,1,0,0,0,0,1,0,0,0,1
273,28,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,3,-1,1402,0,0,1,0,1,0,0,0,0,1,0,0,0,0
274,22,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,245,0,0,1,0,1,0,0,0,0,1,0,0,0,1
275,33,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,1,3,0,1,-1,891,0,0,1,0,1,0,0,0,0,1,0,0,0,0
276,34,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,821,0,0,1,0,1,0,0,0,0,1,0,0,0,0
277,21,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,241,0,0,1,0,1,0,0,0,0,1,0,0,0,1
278,45,1,0,0,0,0,0,0,-1,0,3,-1,0,0,0,0,0,0,0,0,1,1,0,1,-1,285,0,0,1,0,1,0,0,0,0,1,0,0,0,0
279,56,0,0,0,1,1,0,0,-1,0,7,2,0,0,0,0,0,0,0,0,1,5,6,2,6100,2848,40,0,1,0,1,0,0,0,0,1,0,0,0,0
280,33,1,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,2226,0,0,1,0,1,0,0,0,0,1,0,0,0,0
281,29,0,0,1,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1050,0,0,1,0,1,0,0,0,0,1,0,0,0,1
282,37,6,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,1,-1,1473,0,0,1,0,1,0,0,0,0,1,0,0,0,0
283,25,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,-1,1068,0,0,1,0,1,0,0,0,0,1,0,0,0,0
284,37,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,-1,2405,0,0,1,0,1,0,0,0,0,1,0,0,0,0
285,31,4,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,2,-1,3955,0,0,1,0,1,0,0,0,0,1,0,0,0,0
286,23,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,151,0,0,1,0,1,0,0,0,0,1,0,0,0,0
287,28,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,1,-1,2084,0,0,1,0,1,0,0,0,0,1,0,0,0,0
288,34,8,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,48,0,0,1,0,1,0,0,0,0,1,0,0,0,0
289,27,5,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,154,0,0,1,0,1,0,0,0,0,1,0,0,0,0
290,23,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,-1,28,0,0,1,0,1,0,0,0,0,1,0,0,0,0
291,34,3,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,1,-1,1901,0,0,1,0,1,0,0,0,0,1,0,0,0,0
292,39,9,0,0,1,1,0,0,-1,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,4108,0,0,1,0,1,0,0,0,0,1,0,0,0,0
293,28,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,193,0,0,1,0,1,0,0,0,0,1,0,0,0,0
294,27,8,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,345,0,0,1,0,1,0,0,0,0,1,0,0,0,0
295,37,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1794,0,0,1,0,1,0,0,0,0,1,0,0,0,0
296,34,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,-1,1065,0,0,1,0,1,0,0,0,0,1,0,0,0,0
297,34,2,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,3,-1,332,0,0,1,0,1,0,0,0,0,1,0,0,0,0
298,38,3,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,4291,0,0,1,0,1,0,0,0,0,1,0,0,0,0
299,30,0,0,1,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,3,-1,2303,0,0,1,0,1,0,0,0,0,1,0,0,0,0
300,26,4,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,2,-1,755,0,0,1,0,1,0,0,0,0,1,0,0,0,1
301,29,1,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,2,-1,1026,0,0,1,0,1,0,0,0,0,1,0,0,0,1
302,29,8,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,4,-1,542,0,0,1,0,1,0,0,0,0,1,0,0,0,0
303,21,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,274,0,0,1,0,1,0,0,0,0,1,0,0,0,0
304,36,5,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,161,0,0,1,0,1,0,0,0,0,1,0,0,0,0
305,27,2,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,2,-1,531,0,0,1,0,1,0,0,0,0,1,0,0,0,1
306,25,0,0,0,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,-1,1280,0,0,1,0,1,0,0,0,0,1,0,0,0,0
307,32,5,0,1,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,4,0,1,-1,963,0,0,1,0,1,0,0,0,0,1,0,0,0,1
308,31,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,5,0,2,-1,528,0,0,1,0,1,0,0,0,0,1,0,0,0,0
309,20,0,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,1,3,0,1,-1,224,0,0,1,0,1,0,0,0,0,1,0,0,0,0
310,34,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,3,0,1,-1,1768,0,0,1,0,1,0,0,0,0,1,0,0,0,0
311,30,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,2,-1,1694,0,0,1,0,1,0,0,0,0,1,0,0,0,0
312,30,1,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,3499,0,0,1,0,1,0,0,0,0,1,0,0,0,0
313,24,1,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,1,-1,578,0,0,1,0,1,0,0,0,0,1,0,0,0,1
314,31,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,5,0,2,-1,3409,0,0,1,0,1,0,0,0,0,1,0,0,0,0
